path	has_dollar_identifier	stage1_rc	stage2_rc	stage1_class	stage2_class	stage1_artifact	stage2_artifact	byte_equal	verdict	reason
src/tests/60_link.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/84_60_link.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/84_60_link.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/61_ifjit_ifaot.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/85_61_ifjit_ifaot.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/85_61_ifjit_ifaot.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/62_typeof.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/86_62_typeof.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/86_62_typeof.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/63_big_stack_frames.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/87_63_big_stack_frames.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/87_63_big_stack_frames.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/64_sret_x8.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/88_64_sret_x8.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/88_64_sret_x8.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/65_class_inheritance.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/89_65_class_inheritance.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/89_65_class_inheritance.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/conditions.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/90_conditions.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/90_conditions.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/runtime-correctness-i8u8-bypass.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/91_runtime-correctness-i8u8-bypass.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/91_runtime-correctness-i8u8-bypass.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/runtime-correctness-u8.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/92_runtime-correctness-u8.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/92_runtime-correctness-u8.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/w1_u8_literal_2.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/93_w1_u8_literal_2.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/93_w1_u8_literal_2.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/w2_u8_id.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/94_w2_u8_id.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/94_w2_u8_id.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/w3_u8_eq_2.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/95_w3_u8_eq_2.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/95_w3_u8_eq_2.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/w4_u8_passthrough.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/96_w4_u8_passthrough.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/96_w4_u8_passthrough.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/w5_i8_id.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/97_w5_i8_id.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/97_w5_i8_id.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/w6_other_widths.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/98_w6_other_widths.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/98_w6_other_widths.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/w_i8_id_direct.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/99_w_i8_id_direct.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/99_w_i8_id_direct.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/w_u8_arith.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/100_w_u8_arith.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/100_w_u8_arith.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/w_u8_local.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/101_w_u8_local.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/101_w_u8_local.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03-correction02/w_u8_sub.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/102_w_u8_sub.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/102_w_u8_sub.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03/truthiness_literals.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/103_truthiness_literals.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/103_truthiness_literals.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/ir-boundary03/truthiness_var.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/104_truthiness_var.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/104_truthiness_var.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/Diamond.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/105_Diamond.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/105_Diamond.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/i64_collapse_probe.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/106_i64_collapse_probe.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/106_i64_collapse_probe.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/nc_p01_predecessor_paths.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/107_nc_p01_predecessor_paths.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/107_nc_p01_predecessor_paths.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/pos_b0_compare_digit.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/108_pos_b0_compare_digit.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/108_pos_b0_compare_digit.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/pos_byte_compare_simple.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/109_pos_byte_compare_simple.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/109_pos_byte_compare_simple.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/red_byte_load.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/110_red_byte_load.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/110_red_byte_load.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/red_byte_pointer_param.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/111_red_byte_pointer_param.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/111_red_byte_pointer_param.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/red_byte_to_i64.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/112_red_byte_to_i64.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/112_red_byte_to_i64.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/red_i16_trunc_negative.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/113_red_i16_trunc_negative.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/113_red_i16_trunc_negative.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/red_i8_param.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/114_red_i8_param.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/114_red_i8_param.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/red_u8_param.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/115_red_u8_param.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/115_red_u8_param.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/runtime_correctness_c9.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/116_runtime_correctness_c9.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/116_runtime_correctness_c9.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/safe_fwd_single_pred.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/117_safe_fwd_single_pred.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/117_safe_fwd_single_pred.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-byte-memory01/single_cond_probe.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/118_single_cond_probe.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/118_single_cond_probe.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/01_identity_f64.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/119_01_identity_f64.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/119_01_identity_f64.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/02_const_f64.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/120_02_const_f64.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/120_02_const_f64.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/03_fadd.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/121_03_fadd.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/121_03_fadd.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/04_fsub.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/122_04_fsub.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/122_04_fsub.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/05_fmul.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/123_05_fmul.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/123_05_fmul.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/06_cmp_eq.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/124_06_cmp_eq.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/124_06_cmp_eq.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/07_cmp_ne.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/125_07_cmp_ne.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/125_07_cmp_ne.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/08_cmp_lt.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/126_08_cmp_lt.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/126_08_cmp_lt.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/09_cmp_le.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/127_09_cmp_le.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/127_09_cmp_le.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/10_cmp_gt.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/128_10_cmp_gt.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/128_10_cmp_gt.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/11_cmp_ge.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/129_11_cmp_ge.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/129_11_cmp_ge.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/12_cmp_branch.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/130_12_cmp_branch.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/130_12_cmp_branch.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/13_mixed_float_expr.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/131_13_mixed_float_expr.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/131_13_mixed_float_expr.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/neg_fdiv.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/132_neg_fdiv.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/132_neg_fdiv.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/neg_float_to_int.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/133_neg_float_to_int.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/133_neg_float_to_int.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/neg_fptosi_witness.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/134_neg_fptosi_witness.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/134_neg_fptosi_witness.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/neg_int_to_float.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/135_neg_int_to_float.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/135_neg_int_to_float.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-float01/special_values.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/136_special_values.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/136_special_values.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-gep01/i64idx.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/137_i64idx.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/137_i64idx.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-gep01/read0.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/138_read0.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/138_read0.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-gep01/read2.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/139_read2.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/139_read2.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-gep01/readat.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/140_readat.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/140_readat.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-gep01/twodigits.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/141_twodigits.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/141_twodigits.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-intops01/b0_lexer_shape_probe.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/142_b0_lexer_shape_probe.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/142_b0_lexer_shape_probe.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-memory01/moved_neg_pointer.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/143_moved_neg_pointer.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/143_moved_neg_pointer.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-memory01/p4_load_add.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/144_p4_load_add.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/144_p4_load_add.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-memory01/p5_store_inc.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/145_p5_store_inc.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/145_p5_store_inc.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-memory01/red_load_deref.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/146_red_load_deref.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/146_red_load_deref.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-memory01/red_pointer_param.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/147_red_pointer_param.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/147_red_pointer_param.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-memory01/red_ssa_local_baseline.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/148_red_ssa_local_baseline.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/148_red_ssa_local_baseline.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-memory01/red_store_deref.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/149_red_store_deref.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/149_red_store_deref.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-spike/01_const.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/150_01_const.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/150_01_const.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-spike/02_add.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/151_02_add.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/151_02_add.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-spike/03_sub_mul.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/152_03_sub_mul.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/152_03_sub_mul.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-spike/04_cmp_branch.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/153_04_cmp_branch.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/153_04_cmp_branch.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-spike/05_call.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/154_05_call.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/154_05_call.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-spike/neg_asm.HC	0	1	1	COMPILE_FAIL	COMPILE_FAIL			N/A	STAGE1_FAIL_STAGE2_FAIL	S1=NO_OUTPUT;S2=NO_OUTPUT
src/tests/llvm-spike/neg_f64.HC	0	1	1	COMPILE_FAIL	COMPILE_FAIL			N/A	STAGE1_FAIL_STAGE2_FAIL	S1=NO_OUTPUT;S2=NO_OUTPUT
src/tests/llvm-spike/neg_struct.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/157_neg_struct.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/157_neg_struct.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-spike/red_conversion_trunc.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/158_red_conversion_trunc.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/158_red_conversion_trunc.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-spike/red_conversion_trunc_i16.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/159_red_conversion_trunc_i16.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/159_red_conversion_trunc_i16.o	YES	STAGE1_PASS_STAGE2_PASS	YES
src/tests/llvm-spike/red_idiv_unclassified.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-A2/160_red_idiv_unclassified.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b03-corpus-B2/160_red_idiv_unclassified.o	YES	STAGE1_PASS_STAGE2_PASS	YES
