path	has_dollar_identifier	stage0_rc	stage1_rc	stage0_class	stage1_class	stage0_artifact	stage1_artifact	byte_equal	verdict	reason
src/tests/61_ifjit_ifaot.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/85_61_ifjit_ifaot.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/85_61_ifjit_ifaot.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/62_typeof.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/86_62_typeof.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/86_62_typeof.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/63_big_stack_frames.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/87_63_big_stack_frames.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/87_63_big_stack_frames.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/64_sret_x8.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/88_64_sret_x8.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/88_64_sret_x8.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/65_class_inheritance.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/89_65_class_inheritance.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/89_65_class_inheritance.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/conditions.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/90_conditions.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/90_conditions.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/runtime-correctness-i8u8-bypass.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/91_runtime-correctness-i8u8-bypass.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/91_runtime-correctness-i8u8-bypass.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/runtime-correctness-u8.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/92_runtime-correctness-u8.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/92_runtime-correctness-u8.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/w1_u8_literal_2.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/93_w1_u8_literal_2.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/93_w1_u8_literal_2.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/w2_u8_id.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/94_w2_u8_id.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/94_w2_u8_id.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/w3_u8_eq_2.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/95_w3_u8_eq_2.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/95_w3_u8_eq_2.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/w4_u8_passthrough.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/96_w4_u8_passthrough.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/96_w4_u8_passthrough.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/w5_i8_id.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/97_w5_i8_id.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/97_w5_i8_id.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/w6_other_widths.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/98_w6_other_widths.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/98_w6_other_widths.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/w_i8_id_direct.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/99_w_i8_id_direct.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/99_w_i8_id_direct.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/w_u8_arith.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/100_w_u8_arith.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/100_w_u8_arith.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/w_u8_local.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/101_w_u8_local.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/101_w_u8_local.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03-correction02/w_u8_sub.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/102_w_u8_sub.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/102_w_u8_sub.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03/truthiness_literals.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/103_truthiness_literals.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/103_truthiness_literals.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/ir-boundary03/truthiness_var.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/104_truthiness_var.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/104_truthiness_var.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/Diamond.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/105_Diamond.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/105_Diamond.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/i64_collapse_probe.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/106_i64_collapse_probe.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/106_i64_collapse_probe.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/nc_p01_predecessor_paths.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/107_nc_p01_predecessor_paths.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/107_nc_p01_predecessor_paths.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/pos_b0_compare_digit.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/108_pos_b0_compare_digit.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/108_pos_b0_compare_digit.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/pos_byte_compare_simple.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/109_pos_byte_compare_simple.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/109_pos_byte_compare_simple.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/red_byte_load.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/110_red_byte_load.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/110_red_byte_load.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/red_byte_pointer_param.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/111_red_byte_pointer_param.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/111_red_byte_pointer_param.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/red_byte_to_i64.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/112_red_byte_to_i64.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/112_red_byte_to_i64.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/red_i16_trunc_negative.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/113_red_i16_trunc_negative.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/113_red_i16_trunc_negative.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/red_i8_param.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/114_red_i8_param.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/114_red_i8_param.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/red_u8_param.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/115_red_u8_param.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/115_red_u8_param.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/runtime_correctness_c9.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/116_runtime_correctness_c9.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/116_runtime_correctness_c9.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/safe_fwd_single_pred.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/117_safe_fwd_single_pred.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/117_safe_fwd_single_pred.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-byte-memory01/single_cond_probe.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/118_single_cond_probe.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/118_single_cond_probe.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/01_identity_f64.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/119_01_identity_f64.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/119_01_identity_f64.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/02_const_f64.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/120_02_const_f64.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/120_02_const_f64.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/03_fadd.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/121_03_fadd.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/121_03_fadd.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/04_fsub.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/122_04_fsub.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/122_04_fsub.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/05_fmul.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/123_05_fmul.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/123_05_fmul.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/06_cmp_eq.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/124_06_cmp_eq.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/124_06_cmp_eq.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/07_cmp_ne.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/125_07_cmp_ne.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/125_07_cmp_ne.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/08_cmp_lt.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/126_08_cmp_lt.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/126_08_cmp_lt.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/09_cmp_le.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/127_09_cmp_le.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/127_09_cmp_le.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/10_cmp_gt.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/128_10_cmp_gt.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/128_10_cmp_gt.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/11_cmp_ge.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/129_11_cmp_ge.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/129_11_cmp_ge.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/12_cmp_branch.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/130_12_cmp_branch.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/130_12_cmp_branch.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/13_mixed_float_expr.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/131_13_mixed_float_expr.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/131_13_mixed_float_expr.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/neg_fdiv.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/132_neg_fdiv.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/132_neg_fdiv.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/neg_float_to_int.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/133_neg_float_to_int.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/133_neg_float_to_int.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/neg_fptosi_witness.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/134_neg_fptosi_witness.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/134_neg_fptosi_witness.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/neg_int_to_float.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/135_neg_int_to_float.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/135_neg_int_to_float.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-float01/special_values.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/136_special_values.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/136_special_values.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-gep01/i64idx.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/137_i64idx.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/137_i64idx.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-gep01/read0.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/138_read0.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/138_read0.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-gep01/read2.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/139_read2.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/139_read2.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-gep01/readat.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/140_readat.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/140_readat.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-gep01/twodigits.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/141_twodigits.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/141_twodigits.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-intops01/b0_lexer_shape_probe.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/142_b0_lexer_shape_probe.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/142_b0_lexer_shape_probe.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-memory01/moved_neg_pointer.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/143_moved_neg_pointer.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/143_moved_neg_pointer.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-memory01/p4_load_add.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/144_p4_load_add.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/144_p4_load_add.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-memory01/p5_store_inc.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/145_p5_store_inc.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/145_p5_store_inc.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-memory01/red_load_deref.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/146_red_load_deref.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/146_red_load_deref.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-memory01/red_pointer_param.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/147_red_pointer_param.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/147_red_pointer_param.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-memory01/red_ssa_local_baseline.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/148_red_ssa_local_baseline.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/148_red_ssa_local_baseline.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-memory01/red_store_deref.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/149_red_store_deref.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/149_red_store_deref.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/01_const.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/150_01_const.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/150_01_const.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/02_add.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/151_02_add.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/151_02_add.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/03_sub_mul.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/152_03_sub_mul.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/152_03_sub_mul.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/04_cmp_branch.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/153_04_cmp_branch.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/153_04_cmp_branch.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/05_call.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/154_05_call.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/154_05_call.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/neg_asm.HC	0	1	1	COMPILE_FAIL	COMPILE_FAIL			N/A	STAGE0_FAIL_STAGE1_FAIL	S0=NO_OUTPUT;S1=NO_OUTPUT
src/tests/llvm-spike/neg_f64.HC	0	1	1	COMPILE_FAIL	COMPILE_FAIL			N/A	STAGE0_FAIL_STAGE1_FAIL	S0=NO_OUTPUT;S1=NO_OUTPUT
src/tests/llvm-spike/neg_struct.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/157_neg_struct.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/157_neg_struct.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/red_conversion_trunc.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/158_red_conversion_trunc.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/158_red_conversion_trunc.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/red_conversion_trunc_i16.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/159_red_conversion_trunc_i16.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/159_red_conversion_trunc_i16.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/red_idiv_unclassified.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/160_red_idiv_unclassified.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/160_red_idiv_unclassified.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/red_local_alloca_emitted.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/161_red_local_alloca_emitted.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/161_red_local_alloca_emitted.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/llvm-spike/red_local_multi_def.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/162_red_local_multi_def.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/162_red_local_multi_def.o	YES	STAGE0_PASS_STAGE1_PASS	YES
